Date,TRMB
2022-01-12,79.16000366210938
2022-01-13,75.94000244140625
2022-01-14,75.91999816894531
2022-01-18,74.77999877929688
2022-01-19,73.94000244140625
2022-01-20,72.66000366210938
2022-01-21,70.62000274658203
2022-01-24,72.5199966430664
2022-01-25,70.37000274658203
2022-01-26,68.41999816894531
2022-01-27,67.12999725341797
2022-01-28,70.26000213623047
2022-01-31,72.16000366210938
2022-02-01,72.9800033569336
2022-02-02,72.9000015258789
2022-02-03,70.73999786376953
2022-02-04,70.47000122070312
2022-02-07,70.4000015258789
2022-02-08,71.5999984741211
2022-02-09,71.44999694824219
2022-02-10,68.52999877929688
2022-02-11,66.41999816894531
2022-02-14,65.8499984741211
2022-02-15,68.36000061035156
2022-02-16,68.58999633789062
2022-02-17,68.05999755859375
2022-02-18,68.3499984741211
2022-02-22,67.06999969482422
2022-02-23,64.68000030517578
2022-02-24,67.56999969482422
2022-02-25,69.88999938964844
2022-02-28,69.75
2022-03-01,68.69999694824219
2022-03-02,69.41000366210938
2022-03-03,68.05000305175781
2022-03-04,66.4800033569336
2022-03-07,63.540000915527344
2022-03-08,64.43000030517578
2022-03-09,67.70999908447266
2022-03-10,66.61000061035156
2022-03-11,65.47000122070312
2022-03-14,64.2300033569336
2022-03-15,66.22000122070312
2022-03-16,68.2699966430664
2022-03-17,70.0999984741211
2022-03-18,71.80999755859375
2022-03-21,70.77999877929688
2022-03-22,71.27999877929688
2022-03-23,69.47000122070312
2022-03-24,71.13999938964844
2022-03-25,71.5999984741211
2022-03-28,71.8499984741211
2022-03-29,73.55999755859375
2022-03-30,72.91000366210938
2022-03-31,72.13999938964844
2022-04-01,72.77999877929688
2022-04-04,74.61000061035156
2022-04-05,73.25
2022-04-06,70.95999908447266
2022-04-07,72.62999725341797
2022-04-08,72.11000061035156
2022-04-11,70.86000061035156
2022-04-12,69.58999633789062
2022-04-13,69.37000274658203
2022-04-14,67.47000122070312
2022-04-18,67.05999755859375
2022-04-19,69.30999755859375
2022-04-20,70.36000061035156
2022-04-21,68.94999694824219
2022-04-22,66.38999938964844
2022-04-25,68.47000122070312
2022-04-26,65.63999938964844
2022-04-27,66.05999755859375
2022-04-28,67.94999694824219
2022-04-29,66.69999694824219
2022-05-02,67.22000122070312
2022-05-03,67.16999816894531
2022-05-04,69.95999908447266
2022-05-05,63.27000045776367
2022-05-06,64.08000183105469
2022-05-09,61.959999084472656
2022-05-10,61.88999938964844
2022-05-11,61.529998779296875
2022-05-12,62.68000030517578
2022-05-13,65.91999816894531
2022-05-16,65.30000305175781
2022-05-17,67.30999755859375
2022-05-18,64.76000213623047
2022-05-19,65.02999877929688
2022-05-20,65.2300033569336
2022-05-23,67.0
2022-05-24,65.55999755859375
2022-05-25,65.55000305175781
2022-05-26,67.13999938964844
2022-05-27,69.2300033569336
2022-05-31,68.05000305175781
2022-06-01,67.23999786376953
2022-06-02,70.19999694824219
2022-06-03,68.62999725341797
2022-06-06,68.3499984741211
2022-06-07,68.7699966430664
2022-06-08,67.1500015258789
2022-06-09,65.04000091552734
2022-06-10,62.52000045776367
2022-06-13,59.36000061035156
2022-06-14,59.15999984741211
2022-06-15,59.790000915527344
2022-06-16,56.04999923706055
2022-06-17,57.4900016784668
2022-06-21,58.84000015258789
2022-06-22,58.5099983215332
2022-06-23,59.43000030517578
2022-06-24,61.0099983215332
2022-06-27,60.16999816894531
2022-06-28,59.060001373291016
2022-06-29,59.099998474121094
2022-06-30,58.22999954223633
2022-07-01,57.9900016784668
2022-07-05,58.439998626708984
2022-07-06,58.4900016784668
2022-07-07,60.310001373291016
2022-07-08,59.7599983215332
2022-07-11,58.88999938964844
2022-07-12,57.52000045776367
2022-07-13,57.41999816894531
2022-07-14,56.970001220703125
2022-07-15,58.68000030517578
2022-07-18,58.29999923706055
2022-07-19,60.880001068115234
2022-07-20,62.91999816894531
2022-07-21,64.48999786376953
2022-07-22,63.150001525878906
2022-07-25,64.18000030517578
2022-07-26,64.12999725341797
2022-07-27,65.83999633789062
2022-07-28,67.70999908447266
2022-07-29,69.43000030517578
2022-08-01,69.72000122070312
2022-08-02,68.55000305175781
2022-08-03,69.7300033569336
2022-08-04,70.30000305175781
2022-08-05,68.0999984741211
2022-08-08,68.23999786376953
2022-08-09,68.0999984741211
2022-08-10,70.0
2022-08-11,70.31999969482422
2022-08-12,71.73999786376953
2022-08-15,71.68000030517578
2022-08-16,71.91000366210938
2022-08-17,70.61000061035156
2022-08-18,71.44000244140625
2022-08-19,70.01000213623047
2022-08-22,67.25
2022-08-23,66.95999908447266
2022-08-24,68.16999816894531
2022-08-25,69.4000015258789
2022-08-26,66.0
2022-08-29,64.80999755859375
2022-08-30,63.90999984741211
2022-08-31,63.25
2022-09-01,62.79999923706055
2022-09-02,62.119998931884766
2022-09-06,60.220001220703125
2022-09-07,62.290000915527344
2022-09-08,61.38999938964844
2022-09-09,63.08000183105469
2022-09-12,64.43000030517578
2022-09-13,61.68000030517578
2022-09-14,61.220001220703125
2022-09-15,59.41999816894531
2022-09-16,58.68000030517578
2022-09-19,58.91999816894531
2022-09-20,58.459999084472656
2022-09-21,57.369998931884766
2022-09-22,56.790000915527344
2022-09-23,56.380001068115234
2022-09-26,55.439998626708984
2022-09-27,55.25
2022-09-28,56.91999816894531
2022-09-29,55.2599983215332
2022-09-30,54.27000045776367
2022-10-03,56.220001220703125
2022-10-04,58.790000915527344
2022-10-05,57.61000061035156
2022-10-06,57.72999954223633
2022-10-07,54.61000061035156
2022-10-10,53.81999969482422
2022-10-11,52.4900016784668
2022-10-12,52.0
2022-10-13,53.47999954223633
2022-10-14,52.29999923706055
2022-10-17,54.5
2022-10-18,55.7599983215332
2022-10-19,54.83000183105469
2022-10-20,53.4900016784668
2022-10-21,55.880001068115234
2022-10-24,56.099998474121094
2022-10-25,58.150001525878906
2022-10-26,58.029998779296875
2022-10-27,58.2400016784668
2022-10-28,60.2400016784668
2022-10-31,60.15999984741211
2022-11-01,59.88999938964844
2022-11-02,53.650001525878906
2022-11-03,52.060001373291016
2022-11-04,53.790000915527344
2022-11-07,57.20000076293945
2022-11-08,54.650001525878906
2022-11-09,54.04999923706055
2022-11-10,59.15999984741211
2022-11-11,62.0
2022-11-14,59.29999923706055
2022-11-15,59.83000183105469
2022-11-16,58.68000030517578
2022-11-17,57.77000045776367
2022-11-18,57.9900016784668
2022-11-21,57.0099983215332
2022-11-22,57.779998779296875
2022-11-23,58.709999084472656
2022-11-25,58.540000915527344
2022-11-28,57.459999084472656
2022-11-29,56.38999938964844
2022-11-30,59.75
2022-12-01,61.119998931884766
2022-12-02,61.040000915527344
2022-12-05,59.849998474121094
2022-12-06,58.540000915527344
2022-12-07,57.47999954223633
2022-12-08,57.709999084472656
2022-12-09,57.5
2022-12-12,58.779998779296875
2022-12-13,55.029998779296875
2022-12-14,54.560001373291016
2022-12-15,51.869998931884766
2022-12-16,49.83000183105469
2022-12-19,49.560001373291016
2022-12-20,49.150001525878906
2022-12-21,49.810001373291016
2022-12-22,48.72999954223633
2022-12-23,48.540000915527344
2022-12-27,49.02000045776367
2022-12-28,48.560001373291016
2022-12-29,50.47999954223633
2022-12-30,50.560001373291016
2023-01-03,50.599998474121094
2023-01-04,50.79999923706055
2023-01-05,50.119998931884766
2023-01-06,51.5
2023-01-09,52.2400016784668
2023-01-10,52.5
2023-01-11,53.2599983215332
2023-01-12,54.13999938964844
2023-01-13,54.5099983215332
2023-01-17,55.43000030517578
2023-01-18,54.36000061035156
2023-01-19,54.20000076293945
2023-01-20,55.790000915527344
2023-01-23,56.84000015258789
2023-01-24,56.279998779296875
2023-01-25,56.56999969482422
2023-01-26,57.209999084472656
2023-01-27,58.0099983215332
2023-01-30,57.09000015258789
2023-01-31,58.060001373291016
2023-02-01,60.189998626708984
2023-02-02,61.709999084472656
2023-02-03,60.29999923706055
2023-02-06,58.939998626708984
2023-02-07,59.630001068115234
2023-02-08,56.2400016784668
2023-02-09,57.45000076293945
2023-02-10,55.68000030517578
2023-02-13,56.060001373291016
2023-02-14,55.61000061035156
2023-02-15,56.209999084472656
2023-02-16,54.970001220703125
2023-02-17,55.20000076293945
2023-02-21,53.119998931884766
2023-02-22,52.97999954223633
2023-02-23,52.93000030517578
2023-02-24,51.779998779296875
2023-02-27,51.66999816894531
2023-02-28,52.060001373291016
2023-03-01,52.33000183105469
2023-03-02,52.22999954223633
2023-03-03,54.040000915527344
2023-03-06,53.04999923706055
2023-03-07,51.15999984741211
2023-03-08,51.099998474121094
2023-03-09,49.7599983215332
2023-03-10,48.279998779296875
2023-03-13,47.68000030517578
2023-03-14,48.45000076293945
2023-03-15,48.939998626708984
2023-03-16,49.45000076293945
2023-03-17,48.75
2023-03-20,48.97999954223633
2023-03-21,49.900001525878906
2023-03-22,48.529998779296875
2023-03-23,48.689998626708984
2023-03-24,49.439998626708984
2023-03-27,49.720001220703125
2023-03-28,49.900001525878906
2023-03-29,51.439998626708984
2023-03-30,51.310001373291016
2023-03-31,52.41999816894531
2023-04-03,51.75
2023-04-04,50.34000015258789
2023-04-05,49.15999984741211
2023-04-06,48.959999084472656
2023-04-10,49.68000030517578
2023-04-11,49.66999816894531
2023-04-12,49.11000061035156
2023-04-13,49.779998779296875
2023-04-14,48.93000030517578
2023-04-17,48.689998626708984
2023-04-18,48.27000045776367
2023-04-19,47.599998474121094
2023-04-20,47.22999954223633
2023-04-21,47.459999084472656
2023-04-24,47.5099983215332
2023-04-25,45.81999969482422
2023-04-26,46.150001525878906
2023-04-27,46.65999984741211
2023-04-28,47.099998474121094
2023-05-01,46.90999984741211
2023-05-02,45.97999954223633
2023-05-03,47.40999984741211
2023-05-04,47.599998474121094
2023-05-05,48.04999923706055
2023-05-08,47.54999923706055
2023-05-09,47.290000915527344
2023-05-10,47.65999984741211
2023-05-11,46.7400016784668
2023-05-12,46.7400016784668
2023-05-15,47.810001373291016
2023-05-16,46.70000076293945
2023-05-17,48.130001068115234
2023-05-18,48.81999969482422
2023-05-19,47.86000061035156
2023-05-22,48.619998931884766
2023-05-23,47.529998779296875
2023-05-24,46.54999923706055
2023-05-25,46.400001525878906
2023-05-26,47.189998626708984
2023-05-30,47.459999084472656
2023-05-31,46.66999816894531
2023-06-01,48.029998779296875
2023-06-02,49.560001373291016
2023-06-05,48.52000045776367
2023-06-06,49.58000183105469
2023-06-07,51.16999816894531
2023-06-08,50.70000076293945
2023-06-09,50.11000061035156
2023-06-12,51.0099983215332
2023-06-13,52.029998779296875
2023-06-14,51.91999816894531
2023-06-15,52.91999816894531
2023-06-16,52.66999816894531
2023-06-20,51.58000183105469
2023-06-21,50.66999816894531
2023-06-22,50.5099983215332
2023-06-23,49.54999923706055
2023-06-26,50.61000061035156
2023-06-27,51.66999816894531
2023-06-28,52.279998779296875
2023-06-29,52.77000045776367
2023-06-30,52.939998626708984
2023-07-03,52.18000030517578
2023-07-05,52.15999984741211
2023-07-06,51.279998779296875
2023-07-07,52.06999969482422
2023-07-10,52.810001373291016
2023-07-11,53.13999938964844
2023-07-12,53.79999923706055
2023-07-13,53.9900016784668
2023-07-14,53.400001525878906
2023-07-17,53.720001220703125
2023-07-18,53.040000915527344
2023-07-19,53.66999816894531
2023-07-20,52.369998931884766
2023-07-21,52.75
2023-07-24,52.95000076293945
2023-07-25,53.810001373291016
2023-07-26,53.939998626708984
2023-07-27,53.36000061035156
2023-07-28,53.06999969482422
2023-07-31,53.79999923706055
2023-08-01,53.529998779296875
2023-08-02,53.7599983215332
2023-08-03,55.5099983215332
2023-08-04,55.77000045776367
2023-08-07,55.06999969482422
2023-08-08,54.529998779296875
2023-08-09,54.40999984741211
2023-08-10,55.2599983215332
2023-08-11,55.59000015258789
2023-08-14,55.52000045776367
2023-08-15,55.63999938964844
2023-08-16,54.099998474121094
2023-08-17,53.40999984741211
2023-08-18,52.779998779296875
2023-08-21,52.880001068115234
2023-08-22,52.119998931884766
2023-08-23,53.220001220703125
2023-08-24,52.2599983215332
2023-08-25,52.150001525878906
2023-08-28,53.2599983215332
2023-08-29,54.2400016784668
2023-08-30,54.25
2023-08-31,54.790000915527344
2023-09-01,55.060001373291016
2023-09-05,53.470001220703125
2023-09-06,53.040000915527344
2023-09-07,52.040000915527344
2023-09-08,50.97999954223633
2023-09-11,50.790000915527344
2023-09-12,50.4900016784668
2023-09-13,50.369998931884766
2023-09-14,51.689998626708984
2023-09-15,51.34000015258789
2023-09-18,52.119998931884766
2023-09-19,52.310001373291016
2023-09-20,52.27000045776367
2023-09-21,50.86000061035156
2023-09-22,50.220001220703125
2023-09-25,50.15999984741211
2023-09-26,49.15999984741211
2023-09-27,49.209999084472656
2023-09-28,52.40999984741211
2023-09-29,53.86000061035156
2023-10-02,52.84000015258789
2023-10-03,51.75
2023-10-04,52.29999923706055
2023-10-05,51.400001525878906
2023-10-06,51.34000015258789
2023-10-09,51.81999969482422
2023-10-10,52.06999969482422
2023-10-11,52.529998779296875
2023-10-12,50.279998779296875
2023-10-13,49.90999984741211
2023-10-16,50.70000076293945
2023-10-17,50.4900016784668
2023-10-18,51.56999969482422
2023-10-19,49.529998779296875
2023-10-20,48.790000915527344
2023-10-23,48.40999984741211
2023-10-24,48.45000076293945
2023-10-25,47.2400016784668
2023-10-26,46.849998474121094
2023-10-27,46.08000183105469
2023-10-30,46.36000061035156
2023-10-31,47.130001068115234
2023-11-01,40.959999084472656
2023-11-02,41.84000015258789
2023-11-03,42.40999984741211
2023-11-06,41.810001373291016
2023-11-07,42.45000076293945
2023-11-08,42.02000045776367
2023-11-09,41.22999954223633
2023-11-10,41.849998474121094
2023-11-13,40.81999969482422
2023-11-14,42.540000915527344
2023-11-15,43.369998931884766
2023-11-16,42.810001373291016
2023-11-17,43.33000183105469
2023-11-20,43.93000030517578
2023-11-21,43.25
2023-11-22,43.68000030517578
2023-11-24,44.13999938964844
2023-11-27,44.400001525878906
2023-11-28,44.65999984741211
2023-11-29,45.91999816894531
2023-11-30,46.400001525878906
2023-12-01,47.36000061035156
2023-12-04,46.810001373291016
2023-12-05,45.939998626708984
2023-12-06,46.209999084472656
2023-12-07,46.75
2023-12-08,46.900001525878906
2023-12-11,48.04999923706055
2023-12-12,48.09000015258789
2023-12-13,49.220001220703125
2023-12-14,51.779998779296875
2023-12-15,51.77000045776367
2023-12-18,51.650001525878906
2023-12-19,52.439998626708984
2023-12-20,51.41999816894531
2023-12-21,52.36000061035156
2023-12-22,52.439998626708984
2023-12-26,53.189998626708984
2023-12-27,53.33000183105469
2023-12-28,53.63999938964844
2023-12-29,53.20000076293945
2024-01-02,52.45000076293945
2024-01-03,50.58000183105469
2024-01-04,51.02000045776367
2024-01-05,50.77000045776367
2024-01-08,51.63999938964844
2024-01-09,51.13999938964844
2024-01-10,50.95000076293945
2024-01-11,51.5
2024-01-12,51.2599983215332
2024-01-16,50.310001373291016
2024-01-17,49.29999923706055
2024-01-18,49.400001525878906
2024-01-19,50.0099983215332
2024-01-22,50.47999954223633
2024-01-23,51.220001220703125
2024-01-24,50.7400016784668
2024-01-25,51.689998626708984
2024-01-26,50.97999954223633
2024-01-29,51.58000183105469
2024-01-30,52.84000015258789
2024-01-31,50.86000061035156
2024-02-01,52.38999938964844
2024-02-02,52.59000015258789
2024-02-05,51.63999938964844
2024-02-06,51.689998626708984
2024-02-07,51.90999984741211
2024-02-08,52.08000183105469
2024-02-09,52.5099983215332
2024-02-12,54.689998626708984
2024-02-13,55.959999084472656
2024-02-14,58.209999084472656
2024-02-15,60.150001525878906
2024-02-16,60.290000915527344
2024-02-20,60.130001068115234
2024-02-21,60.310001373291016
2024-02-22,61.400001525878906
2024-02-23,61.459999084472656
2024-02-26,61.810001373291016
2024-02-27,61.779998779296875
2024-02-28,60.90999984741211
2024-02-29,61.189998626708984
2024-03-01,62.349998474121094
2024-03-04,62.54999923706055
2024-03-05,61.790000915527344
2024-03-06,62.43000030517578
2024-03-07,62.5
2024-03-08,63.09000015258789
2024-03-11,62.84000015258789
2024-03-12,63.41999816894531
2024-03-13,63.33000183105469
2024-03-14,62.33000183105469
2024-03-15,62.06999969482422
2024-03-18,62.45000076293945
2024-03-19,63.470001220703125
2024-03-20,63.7400016784668
2024-03-21,64.69000244140625
2024-03-22,64.19999694824219
2024-03-25,63.099998474121094
2024-03-26,63.439998626708984
2024-03-27,63.29999923706055
2024-03-28,64.36000061035156
2024-04-01,63.16999816894531
2024-04-02,62.83000183105469
2024-04-03,62.349998474121094
2024-04-04,61.4900016784668
2024-04-05,61.45000076293945
2024-04-08,62.18000030517578
2024-04-09,62.970001220703125
2024-04-10,61.52000045776367
2024-04-11,62.029998779296875
2024-04-12,60.540000915527344
2024-04-15,59.40999984741211
2024-04-16,58.91999816894531
2024-04-17,58.4900016784668
2024-04-18,57.86000061035156
2024-04-19,57.970001220703125
2024-04-22,58.939998626708984
2024-04-23,59.689998626708984
2024-04-24,59.5099983215332
2024-04-25,59.209999084472656
2024-04-26,60.150001525878906
2024-04-29,60.66999816894531
2024-04-30,60.06999969482422
2024-05-01,58.59000015258789
2024-05-02,60.09000015258789
2024-05-03,55.93000030517578
2024-05-06,56.20000076293945
2024-05-07,57.0
2024-05-08,56.540000915527344
2024-05-09,56.779998779296875
2024-05-10,56.79999923706055
2024-05-13,57.060001373291016
2024-05-14,57.09000015258789
2024-05-15,57.68000030517578
2024-05-16,57.25
2024-05-17,57.09000015258789
2024-05-20,57.31999969482422
2024-05-21,57.29999923706055
2024-05-22,57.599998474121094
2024-05-23,56.869998931884766
2024-05-24,56.79999923706055
2024-05-28,55.81999969482422
2024-05-29,55.70000076293945
2024-05-30,55.5
2024-05-31,55.68000030517578
2024-06-03,54.5
2024-06-04,54.0
2024-06-05,54.439998626708984
2024-06-06,55.56999969482422
2024-06-07,54.9900016784668
2024-06-10,55.36000061035156
2024-06-11,55.29999923706055
2024-06-12,56.09000015258789
2024-06-13,55.720001220703125
2024-06-14,54.810001373291016
2024-06-17,55.720001220703125
2024-06-18,55.5099983215332
2024-06-20,55.75
2024-06-21,56.13999938964844
2024-06-24,56.130001068115234
2024-06-25,55.540000915527344
2024-06-26,55.18000030517578
2024-06-27,55.41999816894531
2024-06-28,55.91999816894531
2024-07-01,55.689998626708984
2024-07-02,56.220001220703125
2024-07-03,55.5099983215332
2024-07-05,55.88999938964844
2024-07-08,56.290000915527344
2024-07-09,55.22999954223633
2024-07-10,55.349998474121094
2024-07-11,56.25
2024-07-12,57.349998474121094
2024-07-15,57.290000915527344
2024-07-16,58.61000061035156
2024-07-17,58.150001525878906
2024-07-18,57.27000045776367
2024-07-19,55.97999954223633
2024-07-22,57.29999923706055
2024-07-23,57.11000061035156
2024-07-24,55.70000076293945
2024-07-25,54.70000076293945
2024-07-26,55.36000061035156
2024-07-29,55.0
2024-07-30,54.20000076293945
2024-07-31,54.540000915527344
2024-08-01,52.5099983215332
2024-08-02,50.86000061035156
2024-08-05,49.81999969482422
2024-08-06,51.529998779296875
2024-08-07,50.59000015258789
2024-08-08,51.540000915527344
2024-08-09,51.650001525878906
2024-08-12,52.11000061035156
2024-08-13,52.63999938964844
2024-08-14,53.16999816894531
2024-08-15,54.040000915527344
2024-08-16,54.369998931884766
2024-08-19,55.88999938964844
2024-08-20,56.09000015258789
2024-08-21,56.47999954223633
2024-08-22,56.04999923706055
2024-08-23,56.9900016784668
2024-08-26,56.709999084472656
2024-08-27,56.599998474121094
2024-08-28,56.130001068115234
2024-08-29,56.349998474121094
2024-08-30,56.689998626708984
2024-09-03,54.939998626708984
2024-09-04,55.4900016784668
2024-09-05,55.779998779296875
2024-09-06,54.150001525878906
2024-09-09,54.310001373291016
2024-09-10,55.220001220703125
2024-09-11,54.90999984741211
2024-09-12,55.68000030517578
2024-09-13,56.5
2024-09-16,58.40999984741211
2024-09-17,58.310001373291016
2024-09-18,58.04999923706055
2024-09-19,60.20000076293945
2024-09-20,58.56999969482422
2024-09-23,58.56999969482422
2024-09-24,58.52000045776367
2024-09-25,59.119998931884766
2024-09-26,60.5099983215332
2024-09-27,61.650001525878906
2024-09-30,62.09000015258789
2024-10-01,60.790000915527344
2024-10-02,62.47999954223633
