Price,Close,High,Low,Open,Volume
Ticker,HSY,HSY,HSY,HSY,HSY
Date,,,,,
2014-10-09,71.00206756591797,72.05839669208768,70.66768799862854,71.30604846363985,916600
2014-10-10,70.84248352050781,71.73162292103514,70.83488240313173,71.07806597758245,1086300
2014-10-13,70.09770965576172,71.04764611607162,70.08251322349565,70.82726016152549,1031200
2014-10-14,70.39407348632812,70.79685132491076,70.16609226605853,70.31047863284405,718800
2014-10-15,70.34849548339844,70.59928010474442,69.15537550063523,69.94572334496817,1305900
2014-10-16,69.22376251220703,69.49734465906305,68.14463615402592,69.43655313594633,2058800
2014-10-17,69.92291259765625,70.18129248751487,69.04136893071293,69.52773585111234,956900
2014-10-20,70.84248352050781,70.95647708933397,69.62656564825414,69.91534433105384,682200
2014-10-21,71.6328125,71.80000225000258,70.70567355758736,70.85766107688849,912100
2014-10-22,71.57963562011719,72.43837635219975,71.48843960513568,71.76962296953,787000
2014-10-23,71.32124328613281,72.15718638749364,71.2072497273215,71.93680618453256,658700
2014-10-24,71.53401947021484,71.71641146131132,71.18444351754208,71.57201925118142,906300
2014-10-27,72.07356262207031,72.27115099165138,71.53399951101704,71.66319525148405,793000
2014-10-28,72.59795379638672,72.61315602884152,71.92159940097022,71.95959918415434,1170400
2014-10-29,71.48082733154297,71.65561821682238,69.9533334551904,70.89566893777828,2558100
2014-10-30,72.05836486816406,72.19515592182873,70.59926416104162,71.03243486465456,997800
2014-10-31,72.88672637939453,72.95511902045928,72.34715737610802,72.5827455572189,1501900
2014-11-03,73.20586395263672,73.47184485363448,72.85628822590414,72.95507947543221,1419200
2014-11-04,72.3775634765625,73.3123035861768,72.33196837783339,73.22870870653843,992600
2014-11-05,72.6131591796875,73.06912760791795,72.15718495350391,73.03112782308494,1243300
2014-11-06,73.57828521728516,73.63908254802055,72.79553842741285,72.85633575814825,1103700
2014-11-07,73.28189849853516,73.48708222278613,72.97031655665359,73.3122971610079,921500
2014-11-10,73.3958969116211,73.71507419187114,73.23630827149609,73.33509958263468,733000
2014-11-11,73.31231689453125,73.70748801714129,73.12232955140163,73.39591178934458,520400
2014-11-12,73.4111099243164,73.50990705572012,72.7575529849919,73.00833767523464,723000
2014-11-13,73.44149017333984,74.03424962125727,73.03871802529093,73.44909128876122,956500
2014-11-14,73.00071716308594,73.48708417969735,72.6663434628857,73.43388796844148,622300
2014-11-17,73.48709106445312,73.59348349693241,72.99312868420762,73.00072400227563,642300
2014-11-18,73.34270477294922,73.5706860723856,72.95512902656881,73.37310343913128,626100
2014-11-19,72.98553466796875,73.33511066554233,72.42317378473763,73.11472466312465,1314500
2014-11-20,72.4155502319336,73.06150580553411,72.33955648173674,72.8031258952745,964800
2014-11-21,73.58869171142578,73.5963357462427,72.80916341942468,72.93908868855165,1318500
2014-11-24,73.7568130493164,73.85616216241392,73.35940493554797,73.71095467884209,1016300
2014-11-25,74.0777816772461,74.4828279347345,73.54281602220262,73.65744735493455,1771900
2014-11-26,75.33877563476562,75.41519846359189,74.123631082882,74.123631082882,1511000
2014-11-28,76.63799285888672,76.76791227069613,75.28529050804083,75.65212247440729,931300
2014-12-01,76.57685089111328,77.26466810416773,76.31701207211987,76.60742119288113,1465500
2014-12-02,76.78318786621094,76.92075128892779,76.29407477003721,76.43927639407477,870500
2014-12-03,76.33993530273438,76.7831959146948,75.99602962523772,76.73734337921222,691600
2014-12-04,76.13359832763672,76.36286685159406,75.64448514636753,76.24059147162129,1029800
2014-12-05,76.27115631103516,76.34757914688015,75.89667450322399,76.08009630607835,574400
2014-12-08,76.13359832763672,76.6303497115555,75.88904173700212,76.27116177428675,578700
2014-12-09,75.65975952148438,76.13359041753546,75.19357265797773,75.69032982097364,726200
2014-12-10,75.33877563476562,76.08008931882543,75.23178250827122,75.65975501424882,753600
2014-12-11,76.10302734375,76.93604621884315,75.43049235250814,75.47635072144035,1307100
2014-12-12,75.29293060302734,76.45457879732578,75.27000433338932,75.97310964286012,860200
2014-12-15,75.30057525634766,75.90432562810498,75.10187120003393,75.65976903213777,887300
2014-12-16,74.84968566894531,75.98075787883171,74.6662638262422,75.25473203454071,812400
2014-12-17,76.67620849609375,76.77555760727766,74.9031717467198,75.25472148324259,1053800
2014-12-18,79.31282806396484,79.31282806396484,77.03539607755394,77.03539607755394,1656300
2014-12-19,80.45155334472656,80.76489458672894,79.4504006722893,79.68731323918624,2689700
2014-12-22,80.25286102294922,80.81839711008625,79.8478146701069,80.54327018538397,1074500
2014-12-23,81.49856567382812,81.77369258261731,80.35984953120527,80.93302961940118,1249600
2014-12-24,81.22343444824219,81.62848075612993,81.04766249572327,81.49091730904644,537500
2014-12-26,81.32276916503906,81.56732569562341,81.1087770989261,81.29219886988007,515600
2014-12-29,81.25398254394531,81.38390192215857,80.73429920040482,81.2310562808121,483700
2014-12-30,80.74198913574219,81.26931097966589,80.52800278392495,80.96361952317885,579100
2014-12-31,79.42744445800781,80.91007156962844,79.3433776116363,80.80307846164418,643500
2015-01-02,79.25933837890625,79.93186755349772,78.66323204654508,79.73316932983674,786500
2015-01-05,78.7014389038086,79.48096114958035,78.33460113299986,78.83135830632246,857800
2015-01-06,78.96128845214844,79.71024633038567,78.64030900319933,78.98421472268917,1241200
2015-01-07,80.3521957397461,80.61967858228412,79.3510431730943,79.63380825062508,1020600
2015-01-08,81.90361022949219,82.15581086220205,80.634974693718,80.95595413679095,1245800
2015-01-09,81.32276916503906,82.01822443017146,81.16227365778244,82.00294219793577,748300
2015-01-12,80.57381439208984,81.55968458114857,80.49739156680289,81.35333653911722,1123400
2015-01-13,81.52149200439453,81.85775952220402,81.0247347614549,81.34572004240458,1414400
2015-01-14,81.78898620605469,81.9112674406246,81.11645690799074,81.23109410772747,1499500
2015-01-15,82.88946533203125,83.38622247198977,82.21693626652147,82.41563445795434,1516400
2015-01-16,84.57083129882812,84.63961012457712,83.233410822819,83.27161933800492,2532200
2015-01-20,84.35680389404297,85.09811758119567,83.65370453680688,84.83063476384369,1148700
2015-01-21,84.21927642822266,84.3568399116943,83.08056004490729,83.27162011469063,1320600
2015-01-22,84.6624755859375,84.82296522809445,83.50083377241216,84.33385227180099,1151900
2015-01-23,83.01175689697266,83.54672260335063,82.65256313810934,83.09582376950189,1556900
2015-01-26,83.55437469482422,83.60787127062144,82.66021514334649,82.97355056424756,808500
2015-01-27,83.43972778320312,83.89827064097072,81.7049054582643,81.7049054582643,1071400
2015-01-28,82.29338836669922,84.23455925452299,82.07175799986643,83.43974871402655,1431300
2015-01-29,78.93834686279297,79.03005775784783,75.45341448034344,77.89133600933083,6049800
2015-01-30,78.11296081542969,79.14468353193963,77.79962548302774,78.21230990508147,3111800
2015-02-02,79.52682495117188,79.60325362765592,77.61622465285858,77.95249217118233,1624700
2015-02-03,80.01592254638672,80.07706314336693,79.25932660849351,79.63380256129282,1264300
2015-02-04,80.78016662597656,81.37627873082624,79.90893348209666,79.90893348209666,1555400
2015-02-05,80.86421966552734,81.26926586815854,80.31396602018401,80.95593054998042,886600
2015-02-06,80.65025329589844,81.32278828615165,80.3904144719835,80.67317956498634,1106800
2015-02-09,80.20700073242188,80.98652894402053,80.1000075787812,80.2757853772992,879500
2015-02-10,80.91773986816406,81.17758453469796,80.23756664411279,80.71139760621034,793700
2015-02-11,81.13938903808594,81.35337538333769,80.23758527546025,81.06296617630898,781400
2015-02-12,81.51385498046875,81.52149318366446,80.53562271729841,80.97888339160676,1043600
2015-02-13,81.02471923828125,81.39920102252898,80.79545074517246,81.07821580307547,1122100
2015-02-17,80.94066619873047,81.24635755306336,80.24520495703882,80.92537813260053,1105100
2015-02-18,81.7354965209961,81.77371086769652,80.64263267523756,80.94069175198142,1267100
2015-02-19,80.9712142944336,82.01058101489826,80.5661680842369,81.75074225012592,1447900
2015-02-20,81.95709991455078,82.20930052606226,80.59675358194517,81.04001420265831,1483700
2015-02-23,81.392578125,81.78429642488565,80.80115949537921,81.48474300032127,1141300
2015-02-24,81.21590423583984,81.46168695851235,80.37102649289827,81.07765108809141,1233300
2015-02-25,80.1329345703125,81.28504230294834,80.00236376699529,81.03157719538694,1428500
2015-02-26,79.59527587890625,80.29422400643813,79.39558143668793,80.29422400643813,1768000
2015-02-27,79.71051788330078,80.12527750115046,79.434011471401,79.61067062452996,1100600
2015-03-02,78.85028076171875,80.03310658142551,78.61217443755653,79.7105177215055,1124400
2015-03-03,78.76576232910156,79.03458627652023,78.34332051178468,78.82720361713828,769800
2015-03-04,77.98233032226562,78.58910775839524,77.61365913317604,78.4201310217613,832500
2015-03-05,78.61215209960938,78.78881120218139,78.10522772948312,78.2742044728329,891300
2015-03-06,76.53838348388672,78.24350442882464,76.2618770679549,78.14365130867294,1266000
2015-03-09,76.81485748291016,77.33714650815446,76.53835118366774,76.53835118366774,1447100
2015-03-10,75.6704330444336,76.59212274336909,75.6627565453866,76.49226965652872,1406900
2015-03-11,76.13128662109375,76.36938702798618,75.47842083716237,75.96999222998049,1311400
2015-03-12,77.26802825927734,77.3985990696285,76.14664404229276,76.3617032263825,998600
2015-03-13,76.71501922607422,77.39092624810499,76.11592408194588,77.22963185237225,783500
2015-03-16,77.46771240234375,77.51379482933024,76.79948791142948,76.8916586253245,739900
2015-03-17,76.8609619140625,77.36020986726545,76.55373195363575,77.16050951399946,709500
2015-03-18,77.65972900390625,78.00535892025594,75.81635577689002,76.75340417578538,1075800
2015-03-19,77.22965240478516,77.80570648281213,76.90705766754698,77.36022325608924,650200
2015-03-20,78.41246032714844,78.64288424954849,77.49845871745546,77.73655913999141,1011700
2015-03-23,78.18202209472656,78.75807589218851,78.02840423278336,78.61214038832304,554600
2015-03-24,77.27570343017578,78.88097066203356,77.24497985531767,78.29724031949767,723500
2015-03-25,78.10523986816406,79.10372990507506,77.39093270748646,77.72120388629274,1851000
2015-03-26,77.58291625976562,78.45851744096346,77.4600219873554,78.0514404184671,892200
2015-03-27,78.25885772705078,78.37406970215058,77.4447032602147,77.53686815235494,649000
2015-03-30,78.67359924316406,78.85793484501083,77.8440802449689,78.4738989228749,585200
2015-03-31,77.50611114501953,78.89631892281646,77.50611114501953,78.53532431843523,843700
2015-04-01,77.49075317382812,77.49075317382812,76.33096326859997,76.91469940009469,1016400
2015-04-02,77.38323974609375,77.87480526675398,76.83022707037017,77.2680277953308,643000
2015-04-06,77.95927429199219,78.42011612074867,77.26032626143946,77.31409690371747,1151200
2015-04-07,78.14360809326172,78.77342661237293,78.04376088825296,78.0821668147526,675300
2015-04-08,77.23729705810547,78.29723987496283,76.87630238047566,78.12058078551237,846800
2015-04-09,77.37557220458984,77.55991370508231,76.73039453263932,77.1528306197714,694400
2015-04-10,76.87630462646484,77.69814708843774,76.81486333522514,77.3755524747957,853600
2015-04-13,76.39244079589844,77.26036005063264,76.21578751657943,76.9608124379401,1147100
2015-04-14,77.57524871826172,77.85175502407111,76.30024676814925,76.32329384356882,905100
2015-04-15,77.3064193725586,78.2357854455497,77.23728987097233,77.85943194556008,1138100
2015-04-16,77.89784240722656,78.32028425126954,77.17585888275713,77.51380649806858,651800
2015-04-17,77.0145492553711,77.72885619372106,76.66123696520862,77.12208468795484,1093300
2015-04-20,75.4323501586914,76.86864690334937,75.31713818710078,76.79184087559706,2130900
2015-04-21,75.2863998413086,76.03911282950217,75.21727618786306,75.50146488073757,1232500
2015-04-22,75.5245132446289,75.64740170457851,75.07134776500071,75.31713054482363,1568600
2015-04-23,72.91307067871094,74.9023742227448,72.06051034271815,73.61969546856608,3400100
2015-04-24,72.6826171875,73.15882371389714,72.28322251304421,73.08201772187735,1713700
2015-04-27,71.97601318359375,72.79784983809726,71.56893603602518,72.71336146483699,2046800
2015-04-28,71.70719146728516,72.12963334691402,71.58429715323915,72.12963334691402,1648600
2015-04-29,70.17874145507812,71.76865027666447,70.08657070457878,71.66879716530909,3189200
2015-04-30,70.60116577148438,70.86998975737886,69.9943882833663,70.18640625327998,2093800
2015-05-01,71.89153289794922,72.16803926701212,70.90071938546119,70.90071938546119,2225700
2015-05-04,72.38306427001953,72.69797643150225,72.0988815349383,72.0988815349383,1361900
2015-05-05,72.1142578125,72.6826292799138,71.64573356533162,72.383081759255,1315000
2015-05-06,72.35236358642578,72.48294025024504,71.75326850038599,72.3139635111214,1179800
2015-05-07,72.48294067382812,72.59814676033751,71.84543964883547,72.08354004085221,882400
2015-05-08,72.53669738769531,73.08970998103273,72.46756788356694,72.6058210319013,1055500
2015-05-11,72.14498901367188,72.66727810540839,71.90688861564836,72.47526014315117,1076000
2015-05-12,72.48294067382812,72.68263513039307,71.8223984315336,71.9913751716447,784000
2015-05-13,72.42916870117188,73.23564052641738,72.29091555114087,72.58278070790746,823900
2015-05-14,73.8270492553711,73.93457881779263,72.7440654139406,72.93608332682501,1610200
2015-05-15,73.87315368652344,74.04213043778833,73.55824140281644,73.7502593729041,708000
2015-05-18,73.1665267944336,73.73489832826883,73.15884443507923,73.6888158919891,696400
2015-05-19,73.15884399414062,73.26637358476073,72.60583132242398,73.14348513544769,1019500
2015-05-20,73.02827453613281,73.5121577028724,72.92842144305085,73.22796900245012,1219100
2015-05-21,72.65363311767578,73.42605109559905,72.59956409494441,73.07846536276618,997900
2015-05-22,72.24424743652344,72.99349376515397,72.10521197458085,72.78494351878064,753100
2015-05-26,71.8348617553711,72.52231318674487,71.45637864994839,72.27513970460015,755400
2015-05-27,72.19791412353516,72.3060521761636,71.68811539564516,71.98935795555039,885600
2015-05-28,72.13612365722656,72.25971337808494,71.69584558956251,71.88122427776784,613900
2015-05-29,71.72674560546875,72.30605918344115,71.72674560546875,72.2210927205586,1015800
2015-06-01,71.62635040283203,72.01255954663596,71.4100683321114,71.77310587018049,695900
2015-06-02,71.4718246459961,71.62631175601264,71.14741055458236,71.44092722399279,570300
2015-06-03,70.83073425292969,71.47956849238733,70.57584077004341,71.28646397600194,1516800
2015-06-04,70.49861907958984,71.10111033310685,70.44455003168137,70.49861907958984,1076400
2015-06-05,70.18962860107422,70.55266012546883,70.12783374425227,70.43680213528008,1371300
2015-06-08,70.73033142089844,71.00840243287564,70.066051324851,70.2900533007817,964800
2015-06-09,70.34410858154297,70.73031759009281,70.27459378868326,70.62217953914539,857200
2015-06-10,70.37501525878906,70.98522627966769,70.34411782687441,70.54494818777837,931400
2015-06-11,70.10466766357422,70.57584317103051,69.97335210922235,70.38273864807572,895000
2015-06-12,70.32096099853516,70.69171847323089,69.73392145500247,69.99654673490544,1420800
2015-06-15,70.18191528320312,70.65309083758143,69.72618549924313,70.04287977710653,712900
2015-06-16,71.13970184326172,71.56453413167841,70.12783607477373,70.15100767358153,1075900
2015-06-17,71.4255142211914,71.75765429372309,70.9079954246905,71.09337414865972,817700
2015-06-18,71.26329040527344,71.85032387582432,71.20922137790475,71.57225880155822,1134300
2015-06-19,68.7761001586914,70.63762449408863,68.52120080164063,69.80341752395785,5668100
2015-06-22,68.93059539794922,69.20094057709602,68.57528374920159,69.16232320469386,2170300
2015-06-23,68.83790588378906,69.11597688210304,68.82245422105903,69.01555875360582,1136100
2015-06-24,68.15816497802734,68.83017078229337,68.11182178224412,68.82244495196888,1236500
2015-06-25,67.8646469116211,68.35899396716877,67.81057788657937,68.30492494212704,1395800
2015-06-26,68.39759826660156,68.64477172586422,68.0654583782411,68.19676798936311,987500
2015-06-29,67.90327453613281,68.55982870902743,67.81830807802011,67.826028015607,1192200
2015-06-30,68.61389923095703,69.25500764954975,68.03458567289711,68.31265665221245,1403200
2015-07-01,69.17776489257812,69.17776489257812,68.3744493411753,68.9074197293855,1184300
2015-07-02,69.54853057861328,69.81887575111851,69.20866470855941,69.37087181206255,1253500
2015-07-06,68.68341064453125,69.46355451433621,68.16589197250741,69.27817583495552,1019200
2015-07-07,70.51406860351562,70.61448086284143,68.70660668406263,68.90743709579831,1592500
2015-07-08,69.80342864990234,70.42908545049409,69.54852925222323,70.21280931661461,954400
2015-07-09,70.14330291748047,70.6222043780285,69.99654744991106,70.44454557865433,1155600
2015-07-10,70.9620361328125,71.3636908565639,70.38272269525424,71.17831220660796,1164900
2015-07-13,71.16287231445312,71.42549751397166,70.86162974856086,71.06246009018304,738900
2015-07-14,71.39461517333984,71.75765267385168,71.18606485021775,71.22468222475274,766200
2015-07-15,70.8153076171875,71.41006709538823,70.69171786463039,71.38689549005471,813700
2015-07-16,71.30963897705078,71.47184607138308,71.04701965091728,71.31736480813778,641500
2015-07-17,70.68397521972656,70.86935389593093,70.25914294813128,70.84618229804062,618900
2015-07-20,70.54495239257812,70.75350270407937,70.35956779004044,70.68398789793993,570100
2015-07-21,70.07376098632812,70.58355379525756,69.80341586848057,70.58355379525756,783800
2015-07-22,70.35956573486328,70.55267027038732,69.91928762959175,70.08150062534477,575700
2015-07-23,70.01969146728516,70.5294842726072,69.89610176109706,70.2668649865798,428700
2015-07-24,69.67211151123047,69.88839353329529,69.324525717235,69.7493580370806,538000
2015-07-27,70.03516387939453,70.3441323693325,69.13143590812011,69.47902177612295,721400
2015-07-28,71.07791900634766,71.09337067022105,70.08922466944189,70.32095248287803,767500
2015-07-29,71.44867706298828,71.54908929843191,70.83846603279392,71.13198280084022,614200
2015-07-30,71.72674560546875,71.84260949967972,71.16287779661934,71.39460558504128,714200
2015-07-31,71.74989318847656,72.09747886167784,71.66492675403528,71.9429976498285,1217600
2015-08-03,71.46410369873047,71.74990045197251,70.93885927495765,71.74217462267379,859700
2015-08-04,71.680419921875,71.75766057253047,71.19379262588618,71.38689719906678,889200
2015-08-05,71.5722427368164,71.84258781297954,70.36726685107675,70.75347578647572,1449800
2015-08-06,71.21695709228516,71.98165536843989,70.66082092746805,71.68813267505728,2026800
2015-08-07,69.3091049194336,70.5218015593657,68.00371595093453,70.16648391306806,1997000
2015-08-10,70.91568756103516,71.41003455986386,69.64120270369678,69.64120270369678,1496300
2015-08-11,70.62991333007812,70.84618945634942,70.135566214863,70.62218749897345,813700
2015-08-12,71.26329040527344,71.28646200370545,69.74162591536357,70.32093944849179,991100
2015-08-13,69.88838195800781,71.077900470396,69.87293029816396,70.96204248697488,952700
2015-08-14,70.56037139892578,70.63761200747717,69.72615868317705,69.93471480865458,835600
2015-08-17,71.30191802978516,71.45640519669449,70.1355708583046,70.35956693742817,1244200
2015-08-18,72.17475891113281,72.37558340127417,71.06247481091448,71.2942026294877,2055500
2015-08-19,71.12425231933594,72.01253421624884,70.75348907874313,71.53363292487518,1474300
2015-08-20,70.74576568603516,71.47956636228155,70.4445231208976,70.46770061236218,1230800
2015-08-21,69.58984375,70.70925336410704,69.47324352422676,70.45272100573493,1873800
2015-08-24,67.21886444091797,67.31214460053323,64.06275918280645,67.00120282737016,2255700
2015-08-25,66.17718505859375,68.54815443363798,66.11500026759558,68.18279135641801,1457500
2015-08-26,68.55592346191406,68.68807428554766,66.7990742818937,67.14111728972946,1459400
2015-08-27,70.14954376220703,70.45271619016607,69.0534601990094,69.1545156980507,1488800
2015-08-28,70.11843872070312,70.33610626918983,69.58206000029797,70.04070327594643,1180700
2015-08-31,69.58984375,69.8619267590322,69.34886204228798,69.74532060242348,909600
2015-09-01,67.69306945800781,69.09232545924827,67.37434637815471,68.59481142358476,1486700
2015-09-02,68.89021301269531,68.92130838062552,68.19058206135301,68.3926989874819,830100
2015-09-03,70.14954376220703,70.32056532276548,68.97572474352876,69.14674037325211,1323600
2015-09-04,69.74530029296875,70.08734333786381,68.75804184277936,69.35661717134572,1354900
2015-09-08,71.60320281982422,71.82863973476118,70.42160284710869,70.5926243640149,1210300
2015-09-09,70.25833892822266,72.36500013599175,70.08732338529387,72.31836007254137,1339900
2015-09-10,70.514892578125,71.05905251743096,69.90854784558931,70.04847400931554,857100
2015-09-11,70.90357208251953,70.96576280340383,70.02515039065472,70.44492886037337,718700
2015-09-14,70.13398742675781,70.86471363507867,69.94742117833928,70.86471363507867,822400
2015-09-15,70.5459976196289,70.69369912683739,69.68312048006254,70.21172984546504,935300
2015-09-16,72.87030029296875,73.04132179267856,71.32334333521423,71.37775872777345,1636800
2015-09-17,72.52826690673828,73.3989132318896,72.17067324509883,72.83143924222252,1021800
2015-09-18,71.87529754638672,72.45054702906876,71.65763590055215,71.65763590055215,1916900
2015-09-21,72.1240463256836,72.53604952695,71.82864925875384,72.22510774316473,818800
2015-09-22,71.29225158691406,71.38553766352352,70.83360838795913,71.30780223176562,837400
2015-09-23,71.40107727050781,71.47881269670562,70.79473264299898,71.23783109624257,602400
2015-09-24,71.58765411376953,71.68871552058874,70.94244464273349,70.94244464273349,711000
2015-09-25,71.95303344726562,72.80036592332876,71.65763634477818,72.0074488590616,621100
2015-09-28,70.95800018310547,72.0229942282727,70.90358477529895,71.74314186502926,736400
2015-09-29,71.82087707519531,71.94525853881534,70.84916913129362,70.91135986310363,1211400
2015-09-30,71.42440032958984,72.66819092475157,70.88024639233141,72.48939409917632,1193900
2015-10-01,71.55657958984375,71.7353705408198,70.63151167471598,71.7353705408198,1266400
2015-10-02,73.31341552734375,73.3445108917531,70.60040873909617,70.60040873909617,1220400
2015-10-05,74.23070526123047,74.58052364971145,73.35228348993525,73.67877590785021,1801000
2015-10-06,73.2045669555664,74.2229206176763,72.64486239366876,74.20736997382754,1267800
2015-10-07,74.37061309814453,74.40170845373346,73.08018846078352,73.57770228854109,1241200
2015-10-08,75.40453338623047,75.54445956170633,73.93531150915108,74.35509003557867,990100
2015-10-09,75.06250762939453,75.71549857592808,74.82152591133973,75.35791069625989,750100
2015-10-12,75.45895385742188,75.67661549370006,75.06249534515247,75.17132616329155,493300
2015-10-13,74.42505645751953,75.49782587058257,74.28513027019979,75.24129353869056,1062800
2015-10-14,73.30564880371094,74.54943377120472,73.11907661046097,74.3706369020488,819000
2015-10-15,73.6399154663086,74.05191867460165,72.76926303669165,73.82648172592849,765300
